date,open,high,low,close
1993-07-09,1798.360,1798.360,1798.360,1798.360
1993-07-08,1798.630,1798.630,1798.630,1798.630
1993-07-07,1739.480,1739.480,1739.480,1739.480
1993-07-06,1705.660,1705.660,1705.660,1705.660
1993-07-05,1694.830,1694.830,1694.830,1694.830
1993-07-02,1697.390,1697.390,1697.390,1697.390
1993-07-01,1698.360,1698.360,1698.360,1698.360
1993-06-30,1700.930,1700.930,1700.930,1700.930
1993-06-29,1703.050,1703.050,1703.050,1703.050
1993-06-28,1712.330,1712.330,1712.330,1712.330
1993-06-25,1699.520,1699.520,1699.520,1699.520
1993-06-24,1692.160,1692.160,1692.160,1692.160
1993-06-23,1690.960,1690.960,1690.960,1690.960
1993-06-22,1698.330,1698.330,1698.330,1698.330
1993-06-21,1697.260,1697.260,1697.260,1697.260
1993-06-18,1687.140,1687.140,1687.140,1687.140
1993-06-17,1681.470,1681.470,1681.470,1681.470
1993-06-16,1689.930,1689.930,1689.930,1689.930
1993-06-15,1684.570,1684.570,1684.570,1684.570
1993-06-14,1686.440,1686.440,1686.440,1686.440
1993-06-11,1685.850,1685.850,1685.850,1685.850
1993-06-09,1679.690,1679.690,1679.690,1679.690
1993-06-08,1662.280,1662.280,1662.280,1662.280
1993-06-07,1660.880,1660.880,1660.880,1660.880
1993-06-04,1638.470,1638.470,1638.470,1638.470
1993-06-03,1630.560,1630.560,1630.560,1630.560
1993-06-02,1628.530,1628.530,1628.530,1628.530
1993-06-01,1625.590,1625.590,1625.590,1625.590
1993-05-28,1627.210,1627.210,1627.210,1627.210
1993-05-27,1633.180,1633.180,1633.180,1633.180
1993-05-26,1617.180,1617.180,1617.180,1617.180
1993-05-25,1623.050,1623.050,1623.050,1623.050
1993-05-24,1608.580,1608.580,1608.580,1608.580
1993-05-21,1613.980,1613.980,1613.980,1613.980
1993-05-19,1606.640,1606.640,1606.640,1606.640
1993-05-18,1619.260,1619.260,1619.260,1619.260
1993-05-17,1630.370,1630.370,1630.370,1630.370
1993-05-14,1632.350,1632.350,1632.350,1632.350
1993-05-13,1636.020,1636.020,1636.020,1636.020
1993-05-12,1632.990,1632.990,1632.990,1632.990
1993-05-11,1613.460,1613.460,1613.460,1613.460
1993-05-10,1616.450,1616.450,1616.450,1616.450
1993-05-07,1607.700,1607.700,1607.700,1607.700
1993-05-06,1617.740,1617.740,1617.740,1617.740
1993-05-05,1628.880,1628.880,1628.880,1628.880
1993-05-04,1619.920,1619.920,1619.920,1619.920
1993-05-03,1632.000,1632.000,1632.000,1632.000
1993-04-30,1626.830,1626.830,1626.830,1626.830
1993-04-29,1618.600,1618.600,1618.600,1618.600
1993-04-28,1630.880,1630.880,1630.880,1630.880
1993-04-27,1636.590,1636.590,1636.590,1636.590
1993-04-26,1643.530,1643.530,1643.530,1643.530
1993-04-23,1656.030,1656.030,1656.030,1656.030
1993-04-22,1680.010,1680.010,1680.010,1680.010
1993-04-21,1666.490,1666.490,1666.490,1666.490
1993-04-20,1680.060,1680.060,1680.060,1680.060
1993-04-19,1687.140,1687.140,1687.140,1687.140
1993-04-16,1678.650,1678.650,1678.650,1678.650
1993-04-15,1674.670,1674.670,1674.670,1674.670
1993-04-14,1674.950,1674.950,1674.950,1674.950
1993-04-13,1671.540,1671.540,1671.540,1671.540
1993-04-08,1658.130,1658.130,1658.130,1658.130
1993-04-07,1654.600,1654.600,1654.600,1654.600
1993-04-06,1667.640,1667.640,1667.640,1667.640
1993-04-05,1658.360,1658.360,1658.360,1658.360
1993-04-02,1657.060,1657.060,1657.060,1657.060
1993-04-01,1670.040,1670.040,1670.040,1670.040
1993-03-31,1676.840,1676.840,1676.840,1676.840
1993-03-30,1686.640,1686.640,1686.640,1686.640
1993-03-29,1675.180,1675.180,1675.180,1675.180
1993-03-26,1667.260,1667.260,1667.260,1667.260
1993-03-25,1663.270,1663.270,1663.270,1663.270
1993-03-24,1666.720,1666.720,1666.720,1666.720
1993-03-23,1653.200,1653.200,1653.200,1653.200
1993-03-22,1656.590,1656.590,1656.590,1656.590
1993-03-19,1686.570,1686.570,1686.570,1686.570
1993-03-18,1696.380,1696.380,1696.380,1696.380
1993-03-17,1689.710,1689.710,1689.710,1689.710
1993-03-16,1700.280,1700.280,1700.280,1700.280
1993-03-15,1705.050,1705.050,1705.050,1705.050
1993-03-12,1688.740,1688.740,1688.740,1688.740
1993-03-11,1708.650,1708.650,1708.650,1708.650
1993-03-10,1714.480,1714.480,1714.480,1714.480
1993-03-09,1711.910,1711.910,1711.910,1711.910
1993-03-08,1702.270,1702.270,1702.270,1702.270
1993-03-05,1686.150,1686.150,1686.150,1686.150
1993-03-04,1685.460,1685.460,1685.460,1685.460
1993-03-03,1690.480,1690.480,1690.480,1690.480
1993-03-02,1701.460,1701.460,1701.460,1701.460
1993-03-01,1691.370,1691.370,1691.370,1691.370
1993-02-26,1680.020,1680.020,1680.020,1680.020
1993-02-25,1661.960,1661.960,1661.960,1661.960
1993-02-24,1652.920,1652.920,1652.920,1652.920
1993-02-23,1658.090,1658.090,1658.090,1658.090
1993-02-22,1679.410,1679.410,1679.410,1679.410
1993-02-19,1683.300,1683.300,1683.300,1683.300
1993-02-18,1670.900,1670.900,1670.900,1670.900
1993-02-17,1656.350,1656.350,1656.350,1656.350
1993-02-16,1651.600,1651.600,1651.600,1651.600
1993-02-15,1674.930,1674.930,1674.930,1674.930
1993-02-12,1649.640,1649.640,1649.640,1649.640
1993-02-11,1659.070,1659.070,1659.070,1659.070
1993-02-10,1642.800,1642.800,1642.800,1642.800
1993-02-09,1639.120,1639.120,1639.120,1639.120
1993-02-08,1646.850,1646.850,1646.850,1646.850
1993-02-05,1643.830,1643.830,1643.830,1643.830
1993-02-04,1615.980,1615.980,1615.980,1615.980
1993-02-03,1605.910,1605.910,1605.910,1605.910
1993-02-02,1584.140,1584.140,1584.140,1584.140
1993-02-01,1590.330,1590.330,1590.330,1590.330
1993-01-29,1574.040,1574.040,1574.040,1574.040
1993-01-28,1572.680,1572.680,1572.680,1572.680
1993-01-27,1561.780,1561.780,1561.780,1561.780
1993-01-26,1575.590,1575.590,1575.590,1575.590
1993-01-25,1571.280,1571.280,1571.280,1571.280
1993-01-22,1593.350,1593.350,1593.350,1593.350
1993-01-21,1580.640,1580.640,1580.640,1580.640
1993-01-20,1572.690,1572.690,1572.690,1572.690
1993-01-19,1572.610,1572.610,1572.610,1572.610
1993-01-18,1581.490,1581.490,1581.490,1581.490
1993-01-15,1555.520,1555.520,1555.520,1555.520
1993-01-14,1526.910,1526.910,1526.910,1526.910
1993-01-13,1510.180,1510.180,1510.180,1510.180
1993-01-12,1533.790,1533.790,1533.790,1533.790
1993-01-11,1522.260,1522.260,1522.260,1522.260
1993-01-08,1529.100,1529.100,1529.100,1529.100
1993-01-07,1538.370,1538.370,1538.370,1538.370
1993-01-06,1551.170,1551.170,1551.170,1551.170
1993-01-05,1554.030,1554.030,1554.030,1554.030
1993-01-04,1538.040,1538.040,1538.040,1538.040
1992-12-30,1538.430,1538.430,1538.430,1538.430
1992-12-29,1545.820,1545.820,1545.820,1545.820
1992-12-28,1547.510,1547.510,1547.510,1547.510
1992-12-23,1527.060,1527.060,1527.060,1527.060
1992-12-22,1520.930,1520.930,1520.930,1520.930
1992-12-21,1517.450,1517.450,1517.450,1517.450
1992-12-18,1495.600,1495.600,1495.600,1495.600
1992-12-17,1472.590,1472.590,1472.590,1472.590
1992-12-16,1477.550,1477.550,1477.550,1477.550
1992-12-15,1479.620,1479.620,1479.620,1479.620
1992-12-14,1478.070,1478.070,1478.070,1478.070
1992-12-11,1476.700,1476.700,1476.700,1476.700
1992-12-10,1480.650,1480.650,1480.650,1480.650
1992-12-09,1504.300,1504.300,1504.300,1504.300
1992-12-08,1506.650,1506.650,1506.650,1506.650
1992-12-07,1519.480,1519.480,1519.480,1519.480
1992-12-04,1526.250,1526.250,1526.250,1526.250
1992-12-03,1530.650,1530.650,1530.650,1530.650
1992-12-02,1528.120,1528.120,1528.120,1528.120
1992-12-01,1546.820,1546.820,1546.820,1546.820
1992-11-30,1545.120,1545.120,1545.120,1545.120
1992-11-27,1529.690,1529.690,1529.690,1529.690
1992-11-26,1523.020,1523.020,1523.020,1523.020
1992-11-25,1513.420,1513.420,1513.420,1513.420
1992-11-24,1526.680,1526.680,1526.680,1526.680
1992-11-23,1523.620,1523.620,1523.620,1523.620
1992-11-20,1547.840,1547.840,1547.840,1547.840
1992-11-19,1543.370,1543.370,1543.370,1543.370
1992-11-17,1550.270,1550.270,1550.270,1550.270
1992-11-16,1542.480,1542.480,1542.480,1542.480
1992-11-13,1541.790,1541.790,1541.790,1541.790
1992-11-12,1542.280,1542.280,1542.280,1542.280
1992-11-11,1509.840,1509.840,1509.840,1509.840
1992-11-10,1515.270,1515.270,1515.270,1515.270
1992-11-09,1508.630,1508.630,1508.630,1508.630
1992-11-06,1487.710,1487.710,1487.710,1487.710
1992-11-05,1484.840,1484.840,1484.840,1484.840
1992-11-04,1470.570,1470.570,1470.570,1470.570
1992-11-03,1483.340,1483.340,1483.340,1483.340
1992-11-02,1482.440,1482.440,1482.440,1482.440
1992-10-30,1489.680,1489.680,1489.680,1489.680
1992-10-29,1493.540,1493.540,1493.540,1493.540
1992-10-28,1508.190,1508.190,1508.190,1508.190
1992-10-27,1536.600,1536.600,1536.600,1536.600
1992-10-26,1534.020,1534.020,1534.020,1534.020
1992-10-23,1528.860,1528.860,1528.860,1528.860
1992-10-22,1511.000,1511.000,1511.000,1511.000
1992-10-21,1496.540,1496.540,1496.540,1496.540
1992-10-20,1504.890,1504.890,1504.890,1504.890
1992-10-19,1479.590,1479.590,1479.590,1479.590
1992-10-16,1458.020,1458.020,1458.020,1458.020
1992-10-15,1453.790,1453.790,1453.790,1453.790
1992-10-14,1453.950,1453.950,1453.950,1453.950
1992-10-13,1471.640,1471.640,1471.640,1471.640
1992-10-12,1441.570,1441.570,1441.570,1441.570
1992-10-09,1437.650,1437.650,1437.650,1437.650
1992-10-08,1446.320,1446.320,1446.320,1446.320
1992-10-07,1434.610,1434.610,1434.610,1434.610
1992-10-06,1421.490,1421.490,1421.490,1421.490
1992-10-05,1402.340,1402.340,1402.340,1402.340
1992-10-02,1475.410,1475.410,1475.410,1475.410
1992-10-01,1484.780,1484.780,1484.780,1484.780
1992-09-30,1470.090,1470.090,1470.090,1470.090
1992-09-29,1483.830,1483.830,1483.830,1483.830
1992-09-28,1481.030,1481.030,1481.030,1481.030
1992-09-25,1510.660,1510.660,1510.660,1510.660
1992-09-24,1536.300,1536.300,1536.300,1536.300
1992-09-23,1542.740,1542.740,1542.740,1542.740
1992-09-22,1557.010,1557.010,1557.010,1557.010
1992-09-21,1566.000,1566.000,1566.000,1566.000
1992-09-18,1600.590,1600.590,1600.590,1600.590
1992-09-17,1579.470,1579.470,1579.470,1579.470
1992-09-16,1595.090,1595.090,1595.090,1595.090
1992-09-15,1580.290,1580.290,1580.290,1580.290
1992-09-14,1601.500,1601.500,1601.500,1601.500
1992-09-11,1530.200,1530.200,1530.200,1530.200
1992-09-10,1527.100,1527.100,1527.100,1527.100
1992-09-09,1523.830,1523.830,1523.830,1523.830
1992-09-08,1536.710,1536.710,1536.710,1536.710
1992-09-07,1538.660,1538.660,1538.660,1538.660
1992-09-04,1534.720,1534.720,1534.720,1534.720
1992-09-03,1543.890,1543.890,1543.890,1543.890
1992-09-02,1515.530,1515.530,1515.530,1515.530
1992-09-01,1516.440,1516.440,1516.440,1516.440
1992-08-31,1529.970,1529.970,1529.970,1529.970
1992-08-28,1519.690,1519.690,1519.690,1519.690
1992-08-27,1516.120,1516.120,1516.120,1516.120
1992-08-26,1475.110,1475.110,1475.110,1475.110
1992-08-25,1464.030,1464.030,1464.030,1464.030
1992-08-24,1484.970,1484.970,1484.970,1484.970
1992-08-21,1530.030,1530.030,1530.030,1530.030
1992-08-20,1509.030,1509.030,1509.030,1509.030
1992-08-19,1526.140,1526.140,1526.140,1526.140
1992-08-18,1531.870,1531.870,1531.870,1531.870
1992-08-17,1554.760,1554.760,1554.760,1554.760
1992-08-14,1560.160,1560.160,1560.160,1560.160
1992-08-13,1548.630,1548.630,1548.630,1548.630
1992-08-12,1547.870,1547.870,1547.870,1547.870
1992-08-11,1561.390,1561.390,1561.390,1561.390
1992-08-10,1578.950,1578.950,1578.950,1578.950
1992-08-07,1611.960,1611.960,1611.960,1611.960
1992-08-06,1618.070,1618.070,1618.070,1618.070
1992-08-05,1624.940,1624.940,1624.940,1624.940
1992-08-04,1609.610,1609.610,1609.610,1609.610
1992-08-03,1605.110,1605.110,1605.110,1605.110
1992-07-31,1608.490,1608.490,1608.490,1608.490
1992-07-30,1622.200,1622.200,1622.200,1622.200
1992-07-29,1637.620,1637.620,1637.620,1637.620
1992-07-28,1617.180,1617.180,1617.180,1617.180
1992-07-27,1617.780,1617.780,1617.780,1617.780
1992-07-24,1613.360,1613.360,1613.360,1613.360
1992-07-23,1622.810,1622.810,1622.810,1622.810
1992-07-22,1636.810,1636.810,1636.810,1636.810
1992-07-21,1654.090,1654.090,1654.090,1654.090
1992-07-20,1652.710,1652.710,1652.710,1652.710
1992-07-17,1699.460,1699.460,1699.460,1699.460
1992-07-16,1730.780,1730.780,1730.780,1730.780
1992-07-15,1733.840,1733.840,1733.840,1733.840
1992-07-14,1735.510,1735.510,1735.510,1735.510
1992-07-13,1731.440,1731.440,1731.440,1731.440
1992-07-10,1750.320,1750.320,1750.320,1750.320
1992-07-09,1760.170,1760.170,1760.170,1760.170
1992-07-08,1752.290,1752.290,1752.290,1752.290
1992-07-07,1766.980,1766.980,1766.980,1766.980
1992-07-06,1769.980,1769.980,1769.980,1769.980
1992-07-03,1776.500,1776.500,1776.500,1776.500
1992-07-02,1759.840,1759.840,1759.840,1759.840
1992-07-01,1759.900,1759.900,1759.900,1759.900
1992-06-30,1754.950,1754.950,1754.950,1754.950
1992-06-29,1755.980,1755.980,1755.980,1755.980
1992-06-26,1752.830,1752.830,1752.830,1752.830
1992-06-25,1764.350,1764.350,1764.350,1764.350
1992-06-24,1762.550,1762.550,1762.550,1762.550
1992-06-23,1772.390,1772.390,1772.390,1772.390
1992-06-22,1770.720,1770.720,1770.720,1770.720
1992-06-19,1776.340,1776.340,1776.340,1776.340
1992-06-17,1773.750,1773.750,1773.750,1773.750
1992-06-16,1781.620,1781.620,1781.620,1781.620
1992-06-15,1773.250,1773.250,1773.250,1773.250
1992-06-12,1786.970,1786.970,1786.970,1786.970
1992-06-11,1779.740,1779.740,1779.740,1779.740
1992-06-10,1789.450,1789.450,1789.450,1789.450
1992-06-09,1784.710,1784.710,1784.710,1784.710
1992-06-05,1789.050,1789.050,1789.050,1789.050
1992-06-04,1791.350,1791.350,1791.350,1791.350
1992-06-03,1786.190,1786.190,1786.190,1786.190
1992-06-02,1800.620,1800.620,1800.620,1800.620
1992-06-01,1798.230,1798.230,1798.230,1798.230
1992-05-29,1806.360,1806.360,1806.360,1806.360
1992-05-27,1792.800,1792.800,1792.800,1792.800
1992-05-26,1799.510,1799.510,1799.510,1799.510
1992-05-25,1812.330,1812.330,1812.330,1812.330
1992-05-22,1804.420,1804.420,1804.420,1804.420
1992-05-21,1783.560,1783.560,1783.560,1783.560
1992-05-20,1785.400,1785.400,1785.400,1785.400
1992-05-19,1766.760,1766.760,1766.760,1766.760
1992-05-18,1763.590,1763.590,1763.590,1763.590
1992-05-15,1719.920,1719.920,1719.920,1719.920
1992-05-14,1735.340,1735.340,1735.340,1735.340
1992-05-13,1745.790,1745.790,1745.790,1745.790
1992-05-12,1747.910,1747.910,1747.910,1747.910
1992-05-11,1750.700,1750.700,1750.700,1750.700
1992-05-08,1748.130,1748.130,1748.130,1748.130
1992-05-07,1752.570,1752.570,1752.570,1752.570
1992-05-06,1745.780,1745.780,1745.780,1745.780
1992-05-05,1733.820,1733.820,1733.820,1733.820
1992-05-04,1731.290,1731.290,1731.290,1731.290
1992-04-30,1728.090,1728.090,1728.090,1728.090
1992-04-29,1731.180,1731.180,1731.180,1731.180
1992-04-28,1731.680,1731.680,1731.680,1731.680
1992-04-27,1742.920,1742.920,1742.920,1742.920
1992-04-24,1745.720,1745.720,1745.720,1745.720
1992-04-23,1745.170,1745.170,1745.170,1745.170
1992-04-22,1753.100,1753.100,1753.100,1753.100
1992-04-21,1747.470,1747.470,1747.470,1747.470
1992-04-16,1746.880,1746.880,1746.880,1746.880
1992-04-15,1744.350,1744.350,1744.350,1744.350
1992-04-14,1734.460,1734.460,1734.460,1734.460
1992-04-13,1729.960,1729.960,1729.960,1729.960
1992-04-10,1733.770,1733.770,1733.770,1733.770
1992-04-09,1724.240,1724.240,1724.240,1724.240
1992-04-08,1714.770,1714.770,1714.770,1714.770
1992-04-07,1737.410,1737.410,1737.410,1737.410
1992-04-06,1738.780,1738.780,1738.780,1738.780
1992-04-03,1716.180,1716.180,1716.180,1716.180
1992-04-02,1723.370,1723.370,1723.370,1723.370
1992-04-01,1706.690,1706.690,1706.690,1706.690
1992-03-31,1718.350,1718.350,1718.350,1718.350
1992-03-30,1714.760,1714.760,1714.760,1714.760
1992-03-27,1698.840,1698.840,1698.840,1698.840
1992-03-26,1718.210,1718.210,1718.210,1718.210
1992-03-25,1719.060,1719.060,1719.060,1719.060
1992-03-24,1716.200,1716.200,1716.200,1716.200
1992-03-23,1714.170,1714.170,1714.170,1714.170
1992-03-20,1730.900,1730.900,1730.900,1730.900
1992-03-19,1725.740,1725.740,1725.740,1725.740
1992-03-18,1729.890,1729.890,1729.890,1729.890
1992-03-17,1732.920,1732.920,1732.920,1732.920
1992-03-16,1723.130,1723.130,1723.130,1723.130
1992-03-13,1734.420,1734.420,1734.420,1734.420
1992-03-12,1723.920,1723.920,1723.920,1723.920
1992-03-11,1739.880,1739.880,1739.880,1739.880
1992-03-10,1753.210,1753.210,1753.210,1753.210
1992-03-09,1753.500,1753.500,1753.500,1753.500
1992-03-06,1746.770,1746.770,1746.770,1746.770
1992-03-05,1762.290,1762.290,1762.290,1762.290
1992-03-04,1762.270,1762.270,1762.270,1762.270
1992-03-03,1763.860,1763.860,1763.860,1763.860
1992-03-02,1749.290,1749.290,1749.290,1749.290
1992-02-28,1746.760,1746.760,1746.760,1746.760
1992-02-27,1745.170,1745.170,1745.170,1745.170
1992-02-26,1743.360,1743.360,1743.360,1743.360
1992-02-25,1716.630,1716.630,1716.630,1716.630
1992-02-24,1729.860,1729.860,1729.860,1729.860
1992-02-21,1711.290,1711.290,1711.290,1711.290
1992-02-20,1711.350,1711.350,1711.350,1711.350
1992-02-19,1690.240,1690.240,1690.240,1690.240
1992-02-18,1696.550,1696.550,1696.550,1696.550
1992-02-17,1688.460,1688.460,1688.460,1688.460
1992-02-14,1676.170,1676.170,1676.170,1676.170
1992-02-13,1680.810,1680.810,1680.810,1680.810
1992-02-12,1685.030,1685.030,1685.030,1685.030
1992-02-11,1679.140,1679.140,1679.140,1679.140
1992-02-10,1683.730,1683.730,1683.730,1683.730
1992-02-07,1686.590,1686.590,1686.590,1686.590
1992-02-06,1683.710,1683.710,1683.710,1683.710
1992-02-05,1685.850,1685.850,1685.850,1685.850
1992-02-04,1678.770,1678.770,1678.770,1678.770
1992-02-03,1685.660,1685.660,1685.660,1685.660
1992-01-31,1685.700,1685.700,1685.700,1685.700
1992-01-30,1683.060,1683.060,1683.060,1683.060
1992-01-29,1671.010,1671.010,1671.010,1671.010
1992-01-28,1685.510,1685.510,1685.510,1685.510
1992-01-27,1686.710,1686.710,1686.710,1686.710
1992-01-24,1669.520,1669.520,1669.520,1669.520
1992-01-23,1671.840,1671.840,1671.840,1671.840
1992-01-22,1680.130,1680.130,1680.130,1680.130
1992-01-21,1687.070,1687.070,1687.070,1687.070
1992-01-20,1685.140,1685.140,1685.140,1685.140
1992-01-17,1669.290,1669.290,1669.290,1669.290
1992-01-16,1664.090,1664.090,1664.090,1664.090
1992-01-15,1663.700,1663.700,1663.700,1663.700
1992-01-14,1629.510,1629.510,1629.510,1629.510
1992-01-13,1620.450,1620.450,1620.450,1620.450
1992-01-10,1613.820,1613.820,1613.820,1613.820
1992-01-09,1599.140,1599.140,1599.140,1599.140
1992-01-08,1581.680,1581.680,1581.680,1581.680
1992-01-07,1593.650,1593.650,1593.650,1593.650
1992-01-06,1604.690,1604.690,1604.690,1604.690
1992-01-03,1604.050,1604.050,1604.050,1604.050
1992-01-02,1598.190,1598.190,1598.190,1598.190
1991-12-30,1577.260,1577.260,1577.260,1577.260
1991-12-27,1564.270,1564.270,1564.270,1564.270
1991-12-23,1542.770,1542.770,1542.770,1542.770
1991-12-20,1545.870,1545.870,1545.870,1545.870
1991-12-19,1559.260,1559.260,1559.260,1559.260
1991-12-18,1570.280,1570.280,1570.280,1570.280
1991-12-17,1562.890,1562.890,1562.890,1562.890
1991-12-16,1551.780,1551.780,1551.780,1551.780
1991-12-13,1557.030,1557.030,1557.030,1557.030
1991-12-12,1550.210,1550.210,1550.210,1550.210
1991-12-11,1543.990,1543.990,1543.990,1543.990
1991-12-10,1548.440,1548.440,1548.440,1548.440
1991-12-09,1559.760,1559.760,1559.760,1559.760
1991-12-06,1555.310,1555.310,1555.310,1555.310
1991-12-05,1557.520,1557.520,1557.520,1557.520
1991-12-04,1554.650,1554.650,1554.650,1554.650
1991-12-03,1549.360,1549.360,1549.360,1549.360
1991-12-02,1549.810,1549.810,1549.810,1549.810
1991-11-29,1571.060,1571.060,1571.060,1571.060
1991-11-28,1587.920,1587.920,1587.920,1587.920
1991-11-27,1589.860,1589.860,1589.860,1589.860
1991-11-26,1603.500,1603.500,1603.500,1603.500
1991-11-25,1590.860,1590.860,1590.860,1590.860
1991-11-22,1599.750,1599.750,1599.750,1599.750
1991-11-21,1603.260,1603.260,1603.260,1603.260
1991-11-19,1589.700,1589.700,1589.700,1589.700
1991-11-18,1605.700,1605.700,1605.700,1605.700
1991-11-15,1626.970,1626.970,1626.970,1626.970
1991-11-14,1627.080,1627.080,1627.080,1627.080
1991-11-13,1615.260,1615.260,1615.260,1615.260
1991-11-12,1623.840,1623.840,1623.840,1623.840
1991-11-11,1605.160,1605.160,1605.160,1605.160
1991-11-08,1610.180,1610.180,1610.180,1610.180
1991-11-07,1582.060,1582.060,1582.060,1582.060
1991-11-06,1573.940,1573.940,1573.940,1573.940
1991-11-05,1578.210,1578.210,1578.210,1578.210
1991-11-04,1568.090,1568.090,1568.090,1568.090
1991-11-01,1572.580,1572.580,1572.580,1572.580
1991-10-31,1579.770,1579.770,1579.770,1579.770
1991-10-30,1586.010,1586.010,1586.010,1586.010
1991-10-29,1588.730,1588.730,1588.730,1588.730
1991-10-28,1579.190,1579.190,1579.190,1579.190
1991-10-25,1572.070,1572.070,1572.070,1572.070
1991-10-24,1572.720,1572.720,1572.720,1572.720
1991-10-23,1590.290,1590.290,1590.290,1590.290
1991-10-22,1577.000,1577.000,1577.000,1577.000
1991-10-21,1570.340,1570.340,1570.340,1570.340
1991-10-18,1565.180,1565.180,1565.180,1565.180
1991-10-17,1561.890,1561.890,1561.890,1561.890
1991-10-16,1570.010,1570.010,1570.010,1570.010
1991-10-15,1585.410,1585.410,1585.410,1585.410
1991-10-14,1571.740,1571.740,1571.740,1571.740
1991-10-11,1569.710,1569.710,1569.710,1569.710
1991-10-10,1568.160,1568.160,1568.160,1568.160
1991-10-09,1567.990,1567.990,1567.990,1567.990
1991-10-08,1582.270,1582.270,1582.270,1582.270
1991-10-07,1589.120,1589.120,1589.120,1589.120
1991-10-04,1604.890,1604.890,1604.890,1604.890
1991-10-02,1607.480,1607.480,1607.480,1607.480
1991-10-01,1609.320,1609.320,1609.320,1609.320
1991-09-30,1605.470,1605.470,1605.470,1605.470
1991-09-27,1612.800,1612.800,1612.800,1612.800
1991-09-26,1614.800,1614.800,1614.800,1614.800
1991-09-25,1625.790,1625.790,1625.790,1625.790
1991-09-24,1627.800,1627.800,1627.800,1627.800
1991-09-23,1618.120,1618.120,1618.120,1618.120
1991-09-20,1616.130,1616.130,1616.130,1616.130
1991-09-19,1624.700,1624.700,1624.700,1624.700
1991-09-18,1621.270,1621.270,1621.270,1621.270
1991-09-17,1635.800,1635.800,1635.800,1635.800
1991-09-16,1631.170,1631.170,1631.170,1631.170
1991-09-13,1633.650,1633.650,1633.650,1633.650
1991-09-12,1632.220,1632.220,1632.220,1632.220
1991-09-11,1628.640,1628.640,1628.640,1628.640
1991-09-10,1625.800,1625.800,1625.800,1625.800
1991-09-09,1638.650,1638.650,1638.650,1638.650
1991-09-06,1646.410,1646.410,1646.410,1646.410
1991-09-05,1649.090,1649.090,1649.090,1649.090
1991-09-04,1649.550,1649.550,1649.550,1649.550
1991-09-03,1657.510,1657.510,1657.510,1657.510
1991-09-02,1653.520,1653.520,1653.520,1653.520
1991-08-30,1649.880,1649.880,1649.880,1649.880
1991-08-29,1651.550,1651.550,1651.550,1651.550
1991-08-28,1650.360,1650.360,1650.360,1650.360
1991-08-27,1645.810,1645.810,1645.810,1645.810
1991-08-26,1652.100,1652.100,1652.100,1652.100
1991-08-23,1636.680,1636.680,1636.680,1636.680
1991-08-22,1622.490,1622.490,1622.490,1622.490
1991-08-21,1603.650,1603.650,1603.650,1603.650
1991-08-20,1524.280,1524.280,1524.280,1524.280
1991-08-19,1501.820,1501.820,1501.820,1501.820
1991-08-16,1653.600,1653.600,1653.600,1653.600
1991-08-15,1654.110,1654.110,1654.110,1654.110
1991-08-14,1650.060,1650.060,1650.060,1650.060
1991-08-13,1650.430,1650.430,1650.430,1650.430
1991-08-12,1626.550,1626.550,1626.550,1626.550
1991-08-09,1633.470,1633.470,1633.470,1633.470
1991-08-08,1630.370,1630.370,1630.370,1630.370
1991-08-07,1631.870,1631.870,1631.870,1631.870
1991-08-06,1613.980,1613.980,1613.980,1613.980
1991-08-05,1623.070,1623.070,1623.070,1623.070
1991-08-02,1619.670,1619.670,1619.670,1619.670
1991-08-01,1620.490,1620.490,1620.490,1620.490
1991-07-31,1619.290,1619.290,1619.290,1619.290
1991-07-30,1616.670,1616.670,1616.670,1616.670
1991-07-29,1605.750,1605.750,1605.750,1605.750
1991-07-26,1604.950,1604.950,1604.950,1604.950
1991-07-25,1613.420,1613.420,1613.420,1613.420
1991-07-24,1621.180,1621.180,1621.180,1621.180
1991-07-23,1631.990,1631.990,1631.990,1631.990
1991-07-22,1627.630,1627.630,1627.630,1627.630
1991-07-19,1624.740,1624.740,1624.740,1624.740
1991-07-18,1621.490,1621.490,1621.490,1621.490
1991-07-17,1629.930,1629.930,1629.930,1629.930
1991-07-16,1638.350,1638.350,1638.350,1638.350
1991-07-15,1647.840,1647.840,1647.840,1647.840
1991-07-12,1645.890,1645.890,1645.890,1645.890
1991-07-11,1635.470,1635.470,1635.470,1635.470
1991-07-10,1640.170,1640.170,1640.170,1640.170
1991-07-09,1630.750,1630.750,1630.750,1630.750
1991-07-08,1610.610,1610.610,1610.610,1610.610
1991-07-05,1618.160,1618.160,1618.160,1618.160
1991-07-04,1621.040,1621.040,1621.040,1621.040
1991-07-03,1606.510,1606.510,1606.510,1606.510
1991-07-02,1613.630,1613.630,1613.630,1613.630
1991-07-01,1628.750,1628.750,1628.750,1628.750
1991-06-28,1623.730,1623.730,1623.730,1623.730
1991-06-27,1668.610,1668.610,1668.610,1668.610
1991-06-26,1677.580,1677.580,1677.580,1677.580
1991-06-25,1691.470,1691.470,1691.470,1691.470
1991-06-24,1690.680,1690.680,1690.680,1690.680
1991-06-21,1706.760,1706.760,1706.760,1706.760
1991-06-20,1689.720,1689.720,1689.720,1689.720
1991-06-19,1687.700,1687.700,1687.700,1687.700
1991-06-18,1694.000,1694.000,1694.000,1694.000
1991-06-17,1714.220,1714.220,1714.220,1714.220
1991-06-14,1702.880,1702.880,1702.880,1702.880
